"offerID"|"name"
"pcmg_145"|"HP Inc. Pavilion 15-cs0079nr 8th Gen Intel Quad-Core i5-8250U 1.6GHz Notebook PC - 8GB DDR4 RAM 1TB HDD DVDRW 15.6in FHD 1920x1080 Touchscreen UHD Graphics 620 Gigabit Ethernet WiFi Bluetooth Microsoft Windows 10 Home Edition (3VN32UAABA)"
"pcmg_146"|"Lenovo ThinkPad E485 20KU - Ryzen 5 2500U / 2 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2 NVMe - 14in IPS 1920 x 1080 (Full HD) - Radeon Vega 8 - Wi-Fi Bluetooth - black (20KU001KUS)"
"pcmg_148"|"HP Inc. ZBook 15 G5 8th Gen Intel Core i7-8750H 6-Core 2.20GHz Notebook PC - 16GB RAM 512GB PCIe NVMe SSD 15.6in FHD (1920x1080) eDP LED-backlit Touchscreen Display Intel UHD Graphics 630 GbE WiFi Bluetooth Webcam Windows 10 Pro 64 - Smart Buy (4RB08UTABA)"
"pcmg_15"|"HP Inc. ProBook 450 G5 - 8th Gen Intel Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 15.6in TN 1366 x 768 (HD) - UHD Graphics 620 - Wi-Fi Bluetooth - kbd: US (2ST02UTABA)"
"pcmg_155"|"Lenovo ThinkPad X1 Carbon 20KH - Ultrabook - Core i7 8650U / 1.9 GHz - Win 10 Pro 64-bit - 16 GB RAM - 512 GB SSD TCG Opal Encryption 2 NVMe - 14in IPS 2560 x 1440 (WQHD) - UHD Graphics 620 - Wi-Fi Bluetooth - black (20KH002RUS)"
"pcmg_156"|"Microsoft Surface Laptop 7th Gen Intel Core i7-7660U Dual-Core 2.5GHz 8GB RAM 256GB SSD 13.5in touchscreen 2256 x 1504 Intel Iris Plus Graphics 640 Wi-Fi Bluetooth Microsoft Windows 10 Pro - Burgundy kbd: English North America - commercial (JKQ-00036)"
"pcmg_157"|"Acer Aspire 3 A315-51-57Z4 Intel Core i5-7200U Dual-core 2.5GHz Notebook Computer - 6GB RAM 1TB HDD 15.6in Full HD (1920 x 1080) ComfyView Gigabit Ethernet 802.11ac wireless LAN Webcam 2-Cell 4810mAh Li-ion - Obsidian Black (NX.GNPAA.022)"
"pcmg_185"|"HP Inc. ZBook 14u G5 Mobile Workstation 8th Gen Intel Core i7-8550U 1.8GHz - 8GB RAM 256GB SSD Z Turbo Drive NVMe 14in IPS 1920 x 1080 (Full HD) Radeon Pro WX 3100 / UHD Graphics 620 WiFi Bluetooth Microsoft Windows 10 Pro 64-bit - Turbo Silver (3YE07UTABA)"
"pcmg_192"|"Acer Swift 5 SF514-52TP-52LH 8th Gen Intel Core i5-8250U Quad-core 1.60 GHz Notebook PC - 8GB RAM 256GB SSD 14in Full HD (1920x1080) 16:9 IPS-Pro CineCrystal Display Intel UHD Graphics 620 802.11ac WLAN Microsoft Windows 10 Pro (NX.H0DAA.001)"
"pcmg_202"|"HP Inc. Smart Buy ProBook 650 G2 Intel Core i5-6300U Dual-Core 2.40GHz Notebook PC - 8GB RAM 500GB HDD 15.6in FHD LED DVD+/-RW SuperMulti Gigabit Ethernet 802.11a/b/g/n Bluetooth Webcam 3-cell (48 WHr) Li-Ion Prismatic (V1P79UTABA)"
"pcmg_205"|"HP Inc. Promo HP EliteBook 840 G5 Intel Core i5-8250U (1.6 GHz 6 MB cache 4 Core) 8GB 2400 1D SSD 256 GB TLC PCIe14in FHD (1920x1080) Sure ViewUMA: HD 620 No Optical 802.11 ac 2x2 +BT 4.2 BT SC+TPM+FS 720p HD IR Webcam Win10Pro 64  3-Cell 50WHtr (3RF07UTABA)"
"pcmg_212"|"HP Inc. ProBook 450 G5 Notebook - 8th Gen Intel Core i5-8250U -  8 GB DDR4-2400 SDRAM (1 x 8 GB) -  256 GB PCIe NVMe SSD -  Intel HD Graphics 620 -  15.6in diagonal Full HD display -  Windows 10 Pro 64-bit (2ST09UTABA)"
"pcmg_215"|"HP Inc. Smart Buy EliteBook 840 G4 Intel Core i7-7500U 2.7GHz Ultrabook - 16GB RAM 512GB SSD 14in LED QHD UWVA Anti-Glare Gigabit Ethernet 8265 AC 2x2 WiFi Bluetooth 4.2 Webcam 3-Cell 51Whr Li-Ion Polymer Long Life Battery (1GE45UTABA)"
"pcmg_216"|"HP Inc. SmartBuy ProBook 650 G4 8th Gen Intel Core i5-8250U 1.6GHz - 8GB RAM 256GB SSD NVMe 15.6in 1366 x 768 (HD) DVD-Writer UHD Graphics 620 Wi-Fi Bluetooth Windows 10 Pro 64-bit (3YG31UTABA)"
"pcmg_219"|"HP Inc. Smart Buy EliteBook 840 G4 Intel Core i5-7200U Dual-Core 2.50GHz Notebook PC - 8GB RAM 256GB Z Turbo Drive SSD 14in LED HD Gigabit Ethernet 802.11a/b/g/n/ac Bluetooth Webcam 3-cell 51Wh Li-ion (1GE40UTABA)"
"pcmg_240"|"HP Inc. ZBook Studio G4 Intel Core i7-7700HQ Quad-Core 2.80GHz Notebook PC - 8GB RAM 256GB HP Z Turbo Drive PCIe SSD 15.6in FHD UWVA anti-glare LED-backlit Intel I219-LM Gigabit Windows 10 Pro 64 (1MP26UTABA)"
"pcmg_258"|"HP Inc. Smart Buy EliteBook 745 G5 AMD Ryzen 7 2700U Quad-Core 2.2GHz UltraThin Notebook PC - 8GB RAM 256GB SSD 14in LED FHD UWVA AMD Radeon Vega Graphics 10/100/1000 Intel 8265 AC 2x2 WiFi + Bluetooth 4.2 720p HD IR Webcam 3-Cell 50 Wh Li-Ion Polymer (4JB95UTABA)"
"pcmg_259"|"HP Inc. Smart Buy EliteBook 745 G5 AMD Ryzen 7 2700U Quad-Core 2.2GHz UltraThin Notebook PC - 8GB RAM 256GB SSD 14in FHD UWVA AMD Radeon Vega Graphics 10/100/1000 Intel 8265 AC 2x2 WiFi + Bluetooth 4.2 720p HD IR Webcam 3-Cell 50 Wh Li-Ion Polymer (4JB90UTABA)"
"pcmg_284"|"HP Inc. Smart Buy ZBook 15 G3 Intel Core i7-6700HQ Quad-Core 2.60GHz Mobile Workstation - 8GB RAM 1TB HDD 15.6in LED FHD Gigabit Ethernet 802.11ac Bluetooth Webcam TPM + Fingerprint Reader 9-cell 90 Wh Li-Ion Polymer (V2W06UTABA)"
"pcmg_31"|"HP Inc. 250 G6 - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD SED - DVD-Writer - 15.6in 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi Bluetooth - dark ash silver woven texture - kbd: US (1NW57UTABA)"
"pcmg_319"|"HP Inc. Smart Buy ZBook 15 G3 Intel Core i7-6700HQ Quad-Core 2.60GHz Mobile Workstation - 16GB RAM 512GB SSD 15.6in LED FHD Gigabit Ethernet 802.11ac Bluetooth Webcam TPM + Fingerprint Reader 9-cell 90 Wh Li-Ion Polymer (V2W10UTABA)"
"pcmg_350"|"HP Inc. ZBook 14u G5 8th Gen Intel Core i5-8350U Quad-Core 1.7GHz Mobile Workstation - 8GB RAM 256GB SSD  Z Turbo Drive NVMe 14in IPS Touchscreen 1920 x 1080 (Full HD) Radeon Pro WX 3100 / HD Graphics 620 Wi-Fi Bluetooth - turbo silver - kbd: US (3YE06UTABA)"
"pcmg_357"|"HP Inc. Smart Buy EliteBook 745 G5 AMD Ryzen 7 2700U Quad-Core 2.2GHz UltraThin Notebook PC - 16GB RAM 512GB SSD 14in Touchscreen LED FHD UWVA 10/100/1000 Intel 8265 AC 2x2 WiFi + Bluetooth 4.2 720p HD IR Webcam 3-Cell 50 Wh Li-Ion Polymer (4JC02UTABA)"
"pcmg_360"|"HP Inc. Smart Buy ProBook 645 G4 AMD Ryzen 5 2500U Quad-Core 2GHz Notebook PC - 8GB DDR4 SDRAM 256GB SSD 14in LED HD SVA AMD Radeon Vega Graphics 10/100/1000 Intel 8265 AC 2x2 WiFi + Blutooth 4.2 720p HD Webcam Microsoft Windows 10 Pro 64-bit (4LB46UTABA)"
"pcmg_368"|"HP Inc. Smart Buy EliteBook 755 G5 AMD Ryzen 7 2700U Quad-Core 2.2GHz UltraThin Notebook PC - 8GB RAM 256GB SSD 15.6in FHD UWA 400 nit 10/100/1000 Intel 8265 AC 2x2 WiFi + Bluetooth 4.2 720p HD IR Webcam 3-cell 56 WHr Li-ion (4HZ54UTABA)"
"pcmg_38"|"Lenovo ThinkPad E580 20KS 8th Gen Intel Core i7-8550U Quad-Core 1.8GHz Notebook PC - 8GB RAM 500GB HDD 15.6in IPS 1920 x 1080 (Full HD) UHD Graphics 620 Wi-Fi Bluetooth Microsoft Windows 10 Pro 64-bit - Black (20KS003LUS)"
"pcmg_40"|"Lenovo ThinkPad E480 20KN - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 14in TN 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi Bluetooth - black (20KN003TUS)"
"pcmg_411"|"Lenovo ThinkPad T580 20L9 8th Gen Intel Core i5-8350U Quad-Core 1.7GHz Notebook PC - 8GB RAM 256GB SSD TCG Opal Encryption 2 NVMe 15.6in IPS touchscreen 1920 x 1080 (Full HD) UHD Graphics 620 Wi-Fi Bluetooth Microsoft Windows 10 Pro 64-bit - Black (20L9001FUS)"
"pcmg_416"|"Lenovo ThinkPad P52s 20LB 8th Gen Intel Core i7 8650U / 1.9 GHz - Win 10 Pro 64-bit - 16 GB RAM - 1 TB SSD TCG Opal Encryption 2 NVMe - 15.6in IPS 1920 x 1080 (Full HD) - Quadro P500 / UHD Graphics 620 - Wi-Fi Bluetooth - WWAN upgradable - Black (20LB0019US)"
"pcmg_421"|"Lenovo ThinkPad P71 Intel Core i7-7700HQ Quad-Core 2.80GHz Notebook PC - 8GB RAM 500GB HDD 17.3in FHD IPS LCD Gigabit Ethernet 802.11ac Bluetooth 4.1 Fingerprint Reader - Black (20HK0013US)"
"pcmg_423"|"Lenovo ThinkPad P51 20HH 7th Gen Intel Core i7-7820HQ Quad-Core 2.90GHz Mobile Workstation - 8GB RAM 256GB SSD M.2 PCIe NVMe Opal2 15.6in FHD (1920x1080) IPS Display NVIDIA Quadro M1200 4GB WiFi BT4.1 WWAN Upgradable Windows 10 Pro 64 (20HH000GUS)"
"pcmg_430"|"Lenovo ThinkPad X1 Carbon 20KH - Ultrabook - Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2 NVMe - 14in IPS 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi Bluetooth - black (20KH002SUS)"
"pcmg_438"|"Lenovo ThinkPad T480s 8th Gen Intel Core i7-8650U 1.90GHz 8MB Notebook PC - 16GB (8GBx2) 1x512GB SSD PCIe 14in WQHD IPS Display 4 Intel UHD 620 Bluetooth 4.1 IR & 720p HD Camera Backlit Keyboard Microsoft Windows 10 Pro 64-bit - Black 3 Year Depot (20L7001YUS)"
"pcmg_439"|"Lenovo ThinkPad T480s Intel Core i7-8550U (1.80GHz 8MB) 14in FHD IPS Multitouch Display Windows 10 Pro 64 8GB RAM 1x256GB SSD PCIe Intel UHD 620 Bluetooth 4.1 720p HD Camera Backlit Keyboard Black 3-Year Depot (20L70023US)"
"pcmg_442"|"Lenovo ThinkPad X1 Yoga 20LD - Flip design - 8th Gen Intel Core i7 8650U / 1.9 GHz - Win 10 Pro 64-bit - 16 GB RAM - 512 GB SSD TCG Opal Encryption 2 NVMe - 14in IPS touchscreen 2560 x 1440 (WQHD) - UHD Graphics 620 - Wi-Fi Bluetooth - Black (20LD001HUS)"
"pcmg_444"|"ASUS Chromebook Flip C213SA YS02 - Flip design - Celeron N3350 / 1.1 GHz - Chrome OS - 4 GB RAM - 32 GB eMMC - 11.6in touchscreen 1600 x 900 (HD+) - HD Graphics 500 - 802.11ac Bluetooth - gray dark gray (C213SA-YS02)"
"pcmg_453"|"HP Inc. HP Chromebook - 11-v010nr (ENERGY STAR) (X7T64UAABA)"
"pcmg_456"|"HP Inc. Smart Buy ProBook 650 G2 Intel Core i7-6600U Dual-Core 2.60GHz Notebook PC - 8GB RAM 256GB SSD 15.6in FHD LED DVD+/-RW SuperMulti Gigabit Ethernet 802.11a/b/g/n Bluetooth Webcam 3-cell (48 WHr) Li-Ion Prismatic (V1P80UTABA)"
"pcmg_458"|"HP Inc. Smart Buy EliteBook x360 1030 G2 Intel Core i5-7200U Dual-Core 2.50GHz Convertible Laptop - 8GB RAM 128GB SSD 13.3in FHD UWVA Touchsceen 802.11ac Bluetooth Miracast Webcam 3-cell 57WH Li-Polymer (1BS95UTABA)"
"pcmg_465"|"HP Inc. EliteBook x360 1030 G2 - 13.3in - Core i5 7200U - 8 GB RAM - 256 GB SSD (1NM37UTABA)"
"pcmg_466"|"HP Inc. SmartBuy ZBook 15V G5 I7-8750H 2.2GHz/16/256/15.6in/W10P (4NL17UTABA)"
"pcmg_472"|"Lenovo ThinkPad X1 Carbon 20KH - Ultrabook - Core i7 8650U / 1.9 GHz - Win 10 Pro 64-bit - 16 GB RAM - 512 GB SSD TCG Opal Encryption 2 NVMe - 14in IPS touchscreen 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi Bluetooth - black (20KH002JUS)"
"pcmg_478"|"Lenovo ThinkPad E580 20KS - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2 NVMe - 15.6in IPS 1920 x 1080 (Full HD) - HD Graphics 620 - Wi-Fi Bluetooth - black (LCD cover) black (top cover) (20KS003QUS)"
"pcmg_48"|"HP Inc. SmartBuy ZBook 15 G4 7th Gen Intel Core i7-7820HQ 2.9GHz Mobile Workstation - 16GB RAM 512GB SSD Z Turbo Drive NVMe 15.6in 1920 x 1080 (Full HD) Quadro M2200 / HD Graphics 630 Microsoft Windows 10 Pro 64-bit (1JD35UTABA)"
"pcmg_501"|"Dell Latitude 3490 7th Gen Intel Core i3 7130U / 2.7 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 14in 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi Bluetooth - BTS - with 1 Year  Hardware Service with Onsite/In-Home Service After Remote Diagnosis (5NCNT)"
"pcmg_502"|"Lenovo ThinkPad X1 Yoga 20LD - Flip design - 8th Gen Intel Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2 NVMe - 14in IPS touchscreen 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi Bluetooth - black (20LD001GUS)"
"pcmg_506"|"Lenovo ThinkPad X1 Carbon 20KH - Ultrabook - Core i7 8650U / 1.9 GHz - Win 10 Pro 64-bit - 16 GB RAM - 1 TB SSD TCG Opal Encryption 2 NVMe - 14in IPS 2560 x 1440 (WQHD) - UHD Graphics 620 - Wi-Fi Bluetooth - black (20KH002FUS)"
"pcmg_510"|"ASUS ZenBook 3 Deluxe - 8th Gen Intel Core i7-8550U 1.8GHz Notebook PC - 16GB RAM 512GB NVMe SSD 14in FHD 1920x1080 802.11AC Bluetooth 4.1 Webcam 4-Cell 46WHrs Li-ion (UX490UA-XH74-BL)"
"pcmg_531"|"HP Inc. Smart Buy EliteBook 850 G4 Intel Core i5-7200U 2.5GHz Notebook PC - 8GB RAM 256GB SSD 15.6in LED-backlit HD SVA Anti-Glare Gigabit Ethernet 8265 AC 2x2 WiFi Bluetooth 4.2 Webcam 3-Cell 51Whr Li-Ion Polymer Long Life Battery (1BS46UTABA)"
"pcmg_532"|"HP Inc. EliteBook 1040 G4 7th Gen Intel Core i7-7500U Dual-Core 2.9GHz 8GB RAM 512GB SSD NVMe TLC 14in IPS touchscreen 1920 x 1080 (Full HD) HD Graphics 620 Wi-Fi NFC Bluetooth Microsoft Windows 10 Pro 64-bit - Natural Silver Diamond Cut Design kbd: US (2XM87UTABA)"
"pcmg_535"|"HP Inc. EliteBook 850 G5 - 8th Gen Intel Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD NVMe TLC - 15.6in IPS 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi NFC Bluetooth - kbd: US (3RS14UTABA)"
"pcmg_593"|"ASUS Chromebook C202SA-YS02 Intel Core Celeron N3060 Dual-Core 1.6 GHz Notebook PC - 4GB RAM 16GB eMMC 11.6in HD 802.11ac Bluetooth V4.2 - Dark Blue/Silver (C202SA-YS02)"
"pcmg_602"|"HP Inc. Promo HP EliteBook 830 G5 8th Gen Intel Core i5-8250U 1.6GHz - 8GB RAM 256GB SSD 13.3in FHD (1920x1080) Sure View UMA: UHD 620 No Optical 802.11 ac 2x2 Bluetooth 4.2 720p HD IR Webcam 3-Cell 50WHtr Windows 10 Pro 64-bit (3RB98UTABA)"
"pcmg_604"|"ASUS ZenBook Pro UX550VE DB71T 7th Gen Intel Core i7-7700HQ 2.8GHz Notebook PC - 16GB RAM 512GB NVMe SSD 15.6in Touchscreen 1920 x 1080 (Full HD) Display NVIDIA GeForce GTX 1050 Ti Wi-Fi Bluetooth Microsoft Windows 10 Home 64-bit (UX550VE-DB71T)"
"pcmg_614"|"Lenovo ThinkPad X1 Yoga 20LD Flip design 8th Gen Intel Core i5-8350U Quad-Core 1.7GHz - 16GB RAM 256GB SSD TCG Opal Encryption 2 NVMe 14in IPS touchscreen 1920 x 1080 (Full HD) UHD Graphics 620 Wi-Fi Bluetooth Microsoft Windows 10 Pro 64-bit - Black (20LD001DUS)"
"pcmg_639"|"Acer Aspire 5 A515-51G-5067 8th Gen Intel Core i5-8250U 1.6GHz Notebook PC - 8GB RAM 256GB SSD + 1TB HDD 15.6in IPS 1920 x 1080 (Full HD) NVIDIA GeForce MX150 Gigabit Ethernet 802.11ac wireless LAN Webcam 4-cell 3320mAh Li-ion (NX.GTCAA.018)"
"pcmg_653"|"HP Inc. Smart Buy EliteBook x360 1030 G2 Intel Core i7-7600U Dual-Core 2.80GHz Convertible Laptop - 8GB RAM 512GB SSD 13.3in FHD UWVA Touchsceen 802.11ac Bluetooth Miracast Webcam 3-cell 57WH Li-Polymer (1BS99UTABA)"
"pcmg_655"|"Lenovo ThinkPad X1 Yoga (3rd Gen) 20LD 8th Gen Intel Core i7-8550U Quad-Core 1.80GHz Notebook PC - 8GB RAM 256GB SSD M.2 PCIe NVMe Opal2 14in FHD (1920x1080) IPS Touchscreen Display Intel UHD Graphics 620 Wi-Fi BT4.1 Windows 10 Pro 64 - Black (20LD001KUS)"
"pcmg_658"|"HP Inc. 250 G6 Notebook - Intel Core i5 (7th Gen) 7200U 2.50 GHz - 4GB DDR4 RAM - 500GB Hard Drive - 15.6in Screen - DVD SuperMulti - Windows 10 Home 64-bit (1NW55UTABA)"
"pcmg_667"|"Dell Latitude 5591 8th Gen Intel Core i5-8400H 2.5GHz Notebook PC - 8GB RAM 256GB SSD NVMe Class 40 15.6in 1920 x 1080 (Full HD) UHD Graphics 630 WiFi Bluetooth Microsoft Windows 10 Pro 64-bit (XX14F)"
"pcmg_672"|"HP Inc. ZBook 14u G5 8th Gen Intel Core i7-8650U 1.9GHz Workstation - 8GB RAM 256GB SSD  Z Turbo Drive NVMe 14in IPS Touchscreen 1920 x 1080 (Full HD) Radeon Pro WX 3100 / HD Graphics 620 WiFi Bluetooth Microsoft Windows 10 Pro 64-bit - Turbo Silver (3YE09UTABA)"
"pcmg_674"|"HP Inc. ProBook 640 G2 - Core i5 6200U / 2.3 GHz - Win 7 Pro 64-bit (includes Win 10 Pro 64-bit License) - 4 GB RAM - 500 GB HDD - DVD SuperMulti - 14in 1366 x 768 (HD) - HD Graphics 520 - Bluetooth - kbd: US (V1P72UTABA)"
"pcmg_696"|"ASUS Chromebook Flip C302CA DHM4 - Flip design - Core m3 6Y30 / 900 MHz - Chrome OS - 4 GB RAM - 64 GB eMMC - 12.5in touchscreen 1920 x 1080 (Full HD) - HD Graphics 515 - 802.11ac - metallic gray (C302CA-DHM4)"
"pcmg_699"|"HP Inc. Smart Buy EliteBook 840 G4 Intel Core i5-7300U 2.6GHz Ultrabook - 16GB RAM 512GB SSD 14in LED QHD UWVA Anti-Glare Gigabit Ethernet 8265 AC 2x2 WiFi Bluetooth 4.2 Webcam 3-Cell 51Whr Li-Ion Polymer Long Life Battery (1GE43UTABA)"
"pcmg_70"|"Lenovo ThinkPad E480 20KN - Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2 NVMe - 14in IPS 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi Bluetooth - black (20KN003XUS)"
"pcmg_711"|"Samsung Intel Core m3 Processor 6Y30 0.9GHz Chromebook Pro - 4GB RAM 32GB eMMC 12.3in LED 2400 x 1600 Intel 7265.D2WG.NVB STPK2 Bluetooth 4.1 Webcam 2-Cell 39Wh Li-Ion (XE510C24-K01US)"
"portableone_129"|"Microsoft Surface Laptop 256GB i7 8GB Windows 10 Pro Burgundy (JKQ-00036)"
"portableone_131"|"Microsoft Surface Laptop 256GB i7 8GB Windows 10 Pro Platinum (JKQ-00001)"
"portableone_7"|"Apple MacBook 12in MNYF2LL/A 1.2GHz Dual-Core Intel Core M3 256GB Flash 8GB RAM - Space Gray (Mid 2017)"
"rlsteinway_30"|"Dell 4K UHD Intel Core i7-7700HQ NVIDIA GeForce"
"rlsteinway_33"|"Dell Alienware 17 R5 AW17R5-7092SLV Intel Core i7-8750H"
"rlsteinway_35"|"Dell Inspiron 15 5570 15.6in Laptop Computer Intel Core i5-8250U"
"rlsteinway_41"|"Dell Latitude 5591 15.6in Notebook Intel Core i7 (8th Gen) i7-8850H"
"rlsteinway_61"|"HP EliteBook x360 1020 G2 2UE51UT 12.5in Intel Core i7-7600U"
"rlsteinway_65"|"HP Omen 17 Notebook Intel Core i7-7820HK 8th Gen 256 GB SSD"
"rlsteinway_77"|"Lenovo ThinkPad E580 15.6in Notebook Intel Core i5 - 7200U(7th Gen)"
"rlsteinway_81"|"Lenovo ThinkPad T480  14inNotebook Intel Core i7-8650U"
"rlsteinway_82"|"Lenovo ThinkPad T580 15.6in Notebook Intel Core i7-8550U 256GB"
"rlsteinway_83"|"Lenovo ThinkPad X1 Carbon 14in  Notebook Intel Core i7-8650U"
"rlsteinway_88"|"Lenovo ThinkPad X1 Yoga 3rd Gen 14in  Notebook Intel Core i7-8650U"
"savingslots_101"|"Lenovo 20LD001DUS Ts x1 yoga gen3 i5 16gb 256gb"
"savingslots_103"|"HP 2XM87UT 14 1040g4 i7-7500u 8gb/512pc"
"savingslots_114"|"ASUS UX550VEDB71T 15.6 i7 7700hq 16gb 512gb b"
"savingslots_115"|"ASUS UX490UAXH74BL 14 i7 8550u 16gb royal blue"
"savingslots_116"|"Lenovo 20LH0018US Ts x380 yoga i7 16gb 512gb"
"savingslots_118"|"Lenovo 20L7005FUS Ts t480s i7 8gb 256gb w10p"
"savingslots_126"|"ASUS GL704GMDH74 17.3 i7 8750h 16gb 256gb"
"savingslots_127"|"HP 1GE43UT 840ebg4 i57300u 16g 512gb 14"
"savingslots_128"|"Dell I75777289BLK 15.6  i7 7700hq 16gb 512gb 1tb"
"savingslots_132"|"Dell AW17R57108SLV 17.3 i7 8750h 8gb 256gb"
"savingslots_135"|"Dell LATI54914D7J7 14 i7 8850h 8gb 256gb"
"savingslots_137"|"Dell LATI5491D2DYW 14 i7 8850h 16gb 256gb"
"savingslots_142"|"HP 3RS09UT Eb850g5 i78650u 8g 256gb 15.6"
"savingslots_147"|"HP 1MP26UT Zbk15g4 i77700hq 8g 256g 15.6"
"savingslots_148"|"HP 1NM37UT X360eb 1030g2 i57200u 8g 256gb"
"savingslots_150"|"Lenovo 20L70023US Ts t480s 8gb 256gb w10p"
"savingslots_162"|"Lenovo 20LF000JUS Ts x1 yoga gen3 i5 8gb 256gb f"
"savingslots_168"|"Lenovo 20LD001GUS Ts x1 yoga gen3 i5 8gb 256gb"
"savingslots_17"|"HP 17AP020NR 17 i7 7820  16g 1t/256  10 3c"
"savingslots_173"|"Lenovo 20LJS12B00 Mc00031780 x380 yoga w10p fd"
"savingslots_184"|"HP V1H66UT Zbk3 15 i7 6500u 512g 16g w10"
"savingslots_187"|"Lenovo 20KF0020US Ts x280 i7 8gb 256gb"
"savingslots_197"|"Dell XPS9570MCMG6 15.6 i5 8300h 8gb 128gb"
"savingslots_20"|"Lenovo 20KH002FUS Ts x1c gen6 i7 16gb 1tb"
"savingslots_200"|"Dell I75777425BLK 15.6 i7  7700hq 16gb 128gb 1tb"
"savingslots_208"|"Lenovo 20L9001FUS Ts t580 i5 8gb 256gb"
"savingslots_210"|"HP 1GE44UT 840ebg4 i77500u 8g 256gb 14"
"savingslots_212"|"HP 2UL93UT 1040 g4 i57300u 8gb 256gb 14"
"savingslots_216"|"ASUS GL503VDDB74 15.6 i7 7700hq 16gb 1tb"
"savingslots_218"|"HP V2W06UT Zbk3 15 i7 6700 1t 8g w7 10"
"savingslots_22"|"HP 1NL43UT Zbk17g4 i77820hq 16g 1tb 17.3"
"savingslots_226"|"HP 3RF07UT Eb840g5 i58250u 8g 256gb 14"
"savingslots_236"|"Lenovo 20L9001MUS Ts t580 i7 8gb 256gb"
"savingslots_242"|"HP 3RS14UT Eb850g5 i58250u 8g 256gb 15.6"
"savingslots_248"|"Dell LATI5591XX14F 15.6 i5 8400h 8gb 256gb"
"savingslots_249"|"Dell LATI54918XW29 14 i5 8400h 8gb 256gb"
"savingslots_252"|"Lenovo 20L5000UUS Ts t480 8gb 256gb w10p"
"savingslots_254"|"HP 3RS38UT 15.6 eb850g5 i57300u 256gb 8g"
"savingslots_267"|"Lenovo 81HG001HUS Legion y730 17.3 i5 16gb 1tb"
"savingslots_268"|"HP 1BS95UT 1030 g2 i57200u 13 8g 128gb"
"savingslots_272"|"Dell LATI5590K7G13 15.6 i7 8650u 8gb 256gb ssd"
"savingslots_273"|"HP V1P90UT 1040 g3 i5 6200u 14 8gb 256gb"
"savingslots_281"|"HP 2LU39UT Zb14ug4 i77500u 8g 256gb 14"
"savingslots_283"|"ASUS P5440UFXB74 14  i7-8550u 16gb 512gb win10"
"savingslots_286"|"Dell LATI7490W2W1D 14.1 hd i5 8350u 8gb 126gb m2"
"savingslots_288"|"HP 1BS49UT 850ebg4 i57300u 8g 256gb 15.6"
"savingslots_298"|"HP 3YG31UT 15.6 650g4 i58250u 8gb/256 lt"
"savingslots_308"|"HP 4JB90UT 745g5 r7-2700u 14 8gb/256 pc"
"savingslots_314"|"HP V1P80UT 15.6 650 g2 i7-6600u 8g  256g"
"savingslots_323"|"HP 4HZ54UT 755g5 r7-2700u 15 8gb/256 pc"
"savingslots_329"|"HP 4JB95UT 745g5 r7-2700u 14 8gb/256 pc"
"savingslots_331"|"Lenovo 81AC003EUS Ip 720s 15.6 i5 8gb 256gb"
"savingslots_332"|"HP 1GE40UT 840ebg4 i57200u 8g 256gb 14"
"savingslots_337"|"Dell I75775241BLK 15.6 i5  7300hq 8gb 128gb 1tb"
"savingslots_348"|"HP 2UA28UT 470 i78550u 17.3 16g 256gb"
"savingslots_353"|"ASUS GL503GEES52 15.6 fhd i5 8300h 8gb 128gb"
"savingslots_36"|"Lenovo 20KH002RUS Ts x1c gen6 i7 16gb 512gb"
"savingslots_363"|"HP 1BS46UT 850ebg4 i57200u 8g 256gb 15.6"
"savingslots_37"|"HP 2UE51UT 1020ebg2 i77600u 16g 512g 12.5"
"savingslots_378"|"Lenovo 80NW0030US Y700 touch 15.6 i7 16gb 256gb"
"savingslots_379"|"Lenovo 81DJ0000US Ip 330 touch i7 16gb 16gb 1tb"
"savingslots_381"|"Dell LATI5490FWFWM 14 i5 8350u 8gb 500gb sata"
